registrationid,dtype,e_version,givenname,photo,farm_location_farmid,gender,referenceanimaltype_animaltype_e_id,referenceanimaltype_siretype_e_id,purpose,dateofacquisition,acquisitiontype,identifyingfeatures,rearingmode,insurancenumber,dateofbirth,birthcertificatenumber,veterinarycertificatenumber,ministryid,insurancecompany,feedinghabit,feedtype,feedbrand,supplements,antibiotics,veterinary,awards,notes,farm_animals_farmid
,RegisteredAnimal,,,,767,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,768,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,769,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,770,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,771,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,772,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,773,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,774,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,775,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,776,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,777,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,778,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,779,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,780,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,781,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,782,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,783,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,784,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,785,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,786,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,787,Female,,,Milk,,Purchase,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,788,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,789,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,790,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,791,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,792,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,793,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,794,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,795,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,796,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,797,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,798,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,799,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,800,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,801,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,802,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,803,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,804,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,805,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,806,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,807,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,808,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,809,Female,,,Milk,,Purchase,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,810,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,811,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,812,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,813,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,814,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,815,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,816,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,817,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,818,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,819,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,820,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,821,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,822,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,823,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,824,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,825,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,826,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,827,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,828,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,829,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,830,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,831,Female,,,Milk,,Purchase,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,832,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,833,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,834,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,835,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,836,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,837,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,838,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,839,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,840,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,841,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,842,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,843,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,844,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,845,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,846,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,847,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,848,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,849,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,850,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,851,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,852,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,853,Female,,,Milk,,Purchase,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,854,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,855,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,856,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,857,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,858,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,859,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,860,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,861,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,862,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,863,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,864,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,865,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,866,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,867,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,868,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,869,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,870,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,871,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,872,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,873,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,874,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,875,Female,,,Milk,,Purchase,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,876,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,877,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,878,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,879,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,880,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,881,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,882,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,883,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,884,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,885,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,886,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,887,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,888,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,889,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,890,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,891,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,892,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,893,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,894,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,895,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,896,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,897,Female,,,Milk,,Purchase,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,898,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,899,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,900,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,901,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,902,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,903,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,904,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,905,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,906,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,907,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,908,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,909,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,910,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,911,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,912,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,913,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,914,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,915,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,916,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,917,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,918,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,919,Female,,,Milk,,Purchase,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,920,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,921,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,922,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,923,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,924,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,925,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,926,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,927,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,928,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,929,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,930,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,931,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,932,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,933,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,934,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,935,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,936,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,937,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,938,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,939,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,940,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,941,Female,,,Milk,,Purchase,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,942,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,943,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,944,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,945,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,946,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,947,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,948,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,949,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,950,Female,,,Milk,,Purchase,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,951,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,952,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,953,Female,,,Milk,,Birth,,Grazing,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Dry,,,,
,RegisteredAnimal,,,,954,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,955,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
,RegisteredAnimal,,,,956,Female,,,Milk,,Birth,,Zero,,09.09.03,,,,,2xDay,"Grass, Suppliment",,,Producing,,,,
