Type,Date,Member Number,Class,Amount
Credit Sale,12.08.2010,00643,Clinical Services,"1,600.00"
Credit Sale,12.08.2010,01167,Store Credit,"2,410.00"
Credit Sale,12.08.2010,01224,Store Credit,"1,820.00"
Credit Sale,12.08.2010,01265,Store Credit,"1,300.00"
Credit Sale,12.08.2010,01505,Store Credit,400.00
Credit Sale,12.08.2010,01626,AIServices,600.00
Credit Sale,12.08.2010,01870,Store Credit,120.00
Credit Sale,12.08.2010,01960,Store Credit,"1,420.00"
Credit Sale,12.08.2010,01979,Store Credit,650.00
Credit Sale,12.08.2010,02533,Store Credit,650.00
Credit Sale,12.08.2010,02583,Store Credit,"1,300.00"
Credit Sale,12.08.2010,02911,Store Credit,"5,120.00"
Credit Sale,12.08.2010,02976,Store Credit,190.00
Credit Sale,12.08.2010,03086,Store Credit,"2,840.00"
Credit Sale,12.08.2010,03149,Store Credit,129.00
Credit Sale,13.08.2010,00228,Store Credit,190.00
Credit Sale,13.08.2010,00299,Store Credit,"1,280.00"
Credit Sale,13.08.2010,00440,Store Credit,714.00
Credit Sale,13.08.2010,00577,Store Credit,"1,880.00"
Credit Sale,13.08.2010,00710,AIServices,600.00
Credit Sale,13.08.2010,00710,AIServices,600.00
Credit Sale,13.08.2010,00934,Store Credit,290.00
Credit Sale,13.08.2010,01124,AIServices,600.00
Credit Sale,13.08.2010,01152,Store Credit,"1,150.00"
Credit Sale,13.08.2010,01167,Store Credit,290.00
Credit Sale,13.08.2010,01251,Store Credit,650.00
Credit Sale,13.08.2010,01262,Store Credit,618.00
Credit Sale,13.08.2010,01274,AIServices,600.00
Credit Sale,13.08.2010,01460,Store Credit,"1,760.00"
Credit Sale,13.08.2010,01520,Store Credit,240.00
Credit Sale,13.08.2010,01528,Store Credit,400.00
Credit Sale,13.08.2010,01901,Store Credit,"1,400.00"
Credit Sale,13.08.2010,02018,Store Credit,"2,900.00"
Credit Sale,13.08.2010,02030,Store Credit,400.00
Credit Sale,13.08.2010,02092,Store Credit,"3,100.00"
Credit Sale,13.08.2010,02125,AIServices,600.00
Credit Sale,13.08.2010,02310,Store Credit,"1,230.00"
Credit Sale,13.08.2010,02360,Store Credit,218.00
Credit Sale,13.08.2010,02425,Store Credit,300.00
Credit Sale,13.08.2010,02583,Clinical Services,"1,100.00"
Credit Sale,13.08.2010,02633,Store Credit,"1,250.00"
Credit Sale,13.08.2010,02759,Store Credit,"1,900.00"
Credit Sale,13.08.2010,02846,Store Credit,800.00
Credit Sale,13.08.2010,02859,Store Credit,770.00
Credit Sale,13.08.2010,03161,Clinical Services,600.00
Credit Sale,14.08.2010,00085,Store Credit,650.00
Credit Sale,14.08.2010,00234,Store Credit,"1,395.00"
Credit Sale,14.08.2010,00264,Store Credit,"1,540.00"
Credit Sale,14.08.2010,00453,Store Credit,650.00
Credit Sale,14.08.2010,00499,Clinical Services,"2,900.00"
Credit Sale,14.08.2010,00585,Clinical Services,"1,200.00"
Credit Sale,14.08.2010,00687,Store Credit,"1,300.00"
Credit Sale,14.08.2010,00844,Store Credit,"1,610.00"
Credit Sale,14.08.2010,00882,Store Credit,"1,250.00"
Credit Sale,14.08.2010,01122,AIServices,"1,000.00"
Credit Sale,14.08.2010,01252,Store Credit,"3,350.00"
Credit Sale,14.08.2010,01252,Store Credit,220.00
Credit Sale,14.08.2010,01252,Store Credit,700.00
Credit Sale,14.08.2010,01612,Store Credit,"3,620.00"
Credit Sale,14.08.2010,01998,AIServices,"1,500.00"
Credit Sale,14.08.2010,02000,Store Credit,"1,223.00"
Credit Sale,14.08.2010,02221,Store Credit,"1,100.00"
Credit Sale,14.08.2010,02250,Store Credit,650.00
Credit Sale,14.08.2010,02481,Store Credit,295.00
Credit Sale,14.08.2010,02499,Store Credit,"1,100.00"
Credit Sale,14.08.2010,02713,Store Credit,400.00
Credit Sale,14.08.2010,02976,Store Credit,"1,250.00"
Credit Sale,14.08.2010,03006,Clinical Services,"3,100.00"
Credit Sale,15.08.2010,00010,Clinical Services,"1,000.00"
Credit Sale,15.08.2010,01936,Store Credit,"1,250.00"
Credit Sale,15.08.2010,02018,AIServices,"1,000.00"
Credit Sale,15.08.2010,02197,Store Credit,120.00
Credit Sale,15.08.2010,02471,Store Credit,"1,545.00"
Credit Sale,15.08.2010,03041,Store Credit,305.00
Credit Sale,15.08.2010,03161,Clinical Services,"1,000.00"
Credit Sale,16.08.2010,00025,Store Credit,"1,400.00"
Credit Sale,16.08.2010,00048,Store Credit,"1,420.00"
Credit Sale,16.08.2010,00152,Store Credit,"1,420.00"
Credit Sale,16.08.2010,00195,Store Credit,715.00
Credit Sale,16.08.2010,00292,Store Credit,"1,300.00"
Credit Sale,16.08.2010,00314,Store Credit,400.00
Credit Sale,16.08.2010,00579,Store Credit,"4,100.00"
Credit Sale,16.08.2010,01167,Store Credit,715.00
Credit Sale,16.08.2010,01247,Store Credit,650.00
Credit Sale,16.08.2010,01310,Store Credit,"2,500.00"
Credit Sale,16.08.2010,01364,Store Credit,650.00
Credit Sale,16.08.2010,01579,Store Credit,"1,050.00"
Credit Sale,16.08.2010,01580,Store Credit,"2,400.00"
Credit Sale,16.08.2010,01589,Store Credit,650.00
Credit Sale,16.08.2010,01795,Store Credit,"1,780.00"
Credit Sale,16.08.2010,01846,Store Credit,"3,045.00"
Credit Sale,16.08.2010,01863,Store Credit,650.00
Credit Sale,16.08.2010,01864,Store Credit,940.00
Credit Sale,16.08.2010,01905,Store Credit,"1,900.00"
Credit Sale,16.08.2010,02018,Clinical Services,"1,400.00"
Credit Sale,16.08.2010,02095,Store Credit,650.00
Credit Sale,16.08.2010,02148,Store Credit,170.00
Credit Sale,16.08.2010,02170,Store Credit,"2,500.00"
Credit Sale,16.08.2010,02184,Store Credit,650.00
Credit Sale,16.08.2010,02277,AIServices,"1,500.00"
Credit Sale,16.08.2010,02357,Store Credit,"1,100.00"
Credit Sale,16.08.2010,02861,Store Credit,"2,500.00"
Credit Sale,16.08.2010,02904,Store Credit,"1,590.00"
Credit Sale,16.08.2010,02966,Clinical Services,"3,100.00"
Credit Sale,16.08.2010,02978,Store Credit,"3,315.00"
Credit Sale,16.08.2010,03165,Store Credit,"1,390.00"
Credit Sale,17.08.2010,00486,Store Credit,"1,650.00"
Credit Sale,17.08.2010,00995,Store Credit,800.00
Credit Sale,17.08.2010,01118,AIServices,"1,000.00"
Credit Sale,17.08.2010,01342,Store Credit,"1,350.00"
Credit Sale,17.08.2010,01345,Store Credit,"1,885.00"
Credit Sale,17.08.2010,01421,AIServices,600.00
Credit Sale,17.08.2010,01763,Store Credit,"1,400.00"
Credit Sale,17.08.2010,02610,Store Credit,"2,500.00"
Credit Sale,17.08.2010,03006,Store Credit,"2,665.00"
Credit Sale,17.08.2010,03149,Store Credit,"1,420.00"
Credit Sale,18.08.2010,00010,AIServices,"1,000.00"
Credit Sale,18.08.2010,00026,Clinical Services,"1,800.00"
Credit Sale,18.08.2010,00044,Store Credit,"2,900.00"
Credit Sale,18.08.2010,00240,Store Credit,"1,400.00"
Credit Sale,18.08.2010,00298,Store Credit,950.00
Credit Sale,18.08.2010,00320,Store Credit,"2,365.00"
Credit Sale,18.08.2010,00407,Store Credit,"2,290.00"
Credit Sale,18.08.2010,00547,Store Credit,"2,350.00"
Credit Sale,18.08.2010,00706,Store Credit,"2,720.00"
Credit Sale,18.08.2010,01110,Store Credit,55.00
Credit Sale,18.08.2010,01119,Store Credit,"1,470.00"
Credit Sale,18.08.2010,01182,Store Credit,295.00
Credit Sale,18.08.2010,01526,Store Credit,650.00
Credit Sale,18.08.2010,01702,Store Credit,650.00
Credit Sale,18.08.2010,01712,Store Credit,"1,530.00"
Credit Sale,18.08.2010,01818,Store Credit,600.00
Credit Sale,18.08.2010,01849,Store Credit,"1,250.00"
Credit Sale,18.08.2010,01895,Store Credit,"1,250.00"
Credit Sale,18.08.2010,01896,Store Credit,650.00
Credit Sale,18.08.2010,01922,Store Credit,"2,070.00"
Credit Sale,18.08.2010,01992,Store Credit,"4,580.00"
Credit Sale,18.08.2010,01995,Store Credit,650.00
Credit Sale,18.08.2010,02000,Store Credit,"1,400.00"
Credit Sale,18.08.2010,02035,Store Credit,"1,500.00"
Credit Sale,18.08.2010,02049,Store Credit,"1,640.00"
Credit Sale,18.08.2010,02099,Store Credit,"1,420.00"
Credit Sale,18.08.2010,02099,Store Credit,485.00
Credit Sale,18.08.2010,02104,Store Credit,400.00
Credit Sale,18.08.2010,02144,Store Credit,"1,420.00"
Credit Sale,18.08.2010,02194,Store Credit,"1,300.00"
Credit Sale,18.08.2010,02276,Store Credit,"4,260.00"
Credit Sale,18.08.2010,02277,Store Credit,"2,290.00"
Credit Sale,18.08.2010,02294,Store Credit,"2,070.00"
Credit Sale,18.08.2010,02300,Store Credit,"1,250.00"
Credit Sale,18.08.2010,02442,Store Credit,347.00
Credit Sale,18.08.2010,02478,Store Credit,"1,420.00"
Credit Sale,18.08.2010,02486,Store Credit,650.00
Credit Sale,18.08.2010,02490,Store Credit,"4,760.00"
Credit Sale,18.08.2010,02603,Store Credit,"1,420.00"
Credit Sale,18.08.2010,02664,Store Credit,"1,100.00"
Credit Sale,18.08.2010,02722,Store Credit,"1,420.00"
Credit Sale,18.08.2010,02745,Store Credit,"1,920.00"
Credit Sale,18.08.2010,02795,Store Credit,"1,300.00"
Credit Sale,18.08.2010,02836,Store Credit,"2,070.00"
Credit Sale,18.08.2010,02850,Store Credit,"2,650.00"
Credit Sale,18.08.2010,02858,Store Credit,193.00
Credit Sale,18.08.2010,02882,Store Credit,"4,910.00"
Credit Sale,18.08.2010,02911,AIServices,600.00
Credit Sale,18.08.2010,02952,Store Credit,"1,650.00"
Credit Sale,18.08.2010,02979,Store Credit,650.00
Credit Sale,18.08.2010,02998,Store Credit,"1,300.00"
Credit Sale,18.08.2010,03040,Store Credit,580.00
Credit Sale,18.08.2010,03140,Store Credit,"2,070.00"
Credit Sale,18.08.2010,03161,Clinical Services,"1,700.00"
Credit Sale,19.08.2010,00010,Store Credit,120.00
Credit Sale,19.08.2010,00298,Store Credit,290.00
Credit Sale,19.08.2010,00298,Store Credit,290.00
Credit Sale,19.08.2010,00375,Store Credit,650.00
Credit Sale,19.08.2010,00680,Store Credit,"2,470.00"
Credit Sale,19.08.2010,00763,Clinical Services,"2,700.00"
Credit Sale,19.08.2010,00941,Store Credit,650.00
Credit Sale,19.08.2010,01054,Store Credit,800.00
Credit Sale,19.08.2010,01060,Store Credit,"1,640.00"
Credit Sale,19.08.2010,01070,Store Credit,"2,070.00"
Credit Sale,19.08.2010,01107,Store Credit,290.00
Credit Sale,19.08.2010,01124,AIServices,"1,000.00"
Credit Sale,19.08.2010,01867,Store Credit,190.00
Credit Sale,19.08.2010,01893,Store Credit,650.00
Credit Sale,19.08.2010,01896,Store Credit,650.00
Credit Sale,19.08.2010,01896,Store Credit,290.00
Credit Sale,19.08.2010,01905,Store Credit,190.00
Credit Sale,19.08.2010,01922,Store Credit,650.00
Credit Sale,19.08.2010,01979,Store Credit,400.00
Credit Sale,19.08.2010,01989,Store Credit,905.00
Credit Sale,19.08.2010,02049,Store Credit,410.00
Credit Sale,19.08.2010,02250,Store Credit,650.00
Credit Sale,19.08.2010,02272,Store Credit,650.00
Credit Sale,19.08.2010,02276,Store Credit,193.00
Credit Sale,19.08.2010,02294,Store Credit,295.00
Credit Sale,19.08.2010,02369,Store Credit,"1,420.00"
Credit Sale,19.08.2010,02412,Store Credit,"2,900.00"
Credit Sale,19.08.2010,02633,Store Credit,"2,350.00"
Credit Sale,19.08.2010,02649,Store Credit,650.00
Credit Sale,19.08.2010,02724,Store Credit,"3,365.00"
Credit Sale,19.08.2010,02745,Store Credit,290.00
Credit Sale,19.08.2010,02776,Store Credit,295.00
Credit Sale,19.08.2010,02795,Store Credit,290.00
Credit Sale,19.08.2010,02795,Store Credit,220.00
Credit Sale,19.08.2010,02836,Store Credit,290.00
Credit Sale,19.08.2010,02858,Store Credit,"1,420.00"
Credit Sale,19.08.2010,02882,Store Credit,300.00
Credit Sale,19.08.2010,02882,Store Credit,290.00
Credit Sale,19.08.2010,02892,Store Credit,"2,723.00"
Credit Sale,19.08.2010,02895,Store Credit,290.00
Credit Sale,19.08.2010,02935,Store Credit,"1,300.00"
Credit Sale,19.08.2010,02935,Store Credit,290.00
Credit Sale,19.08.2010,02935,AIServices,600.00
Credit Sale,19.08.2010,03088,Clinical Services,"1,000.00"
Credit Sale,19.08.2010,03124,Store Credit,193.00
Credit Sale,19.08.2010,03140,Store Credit,650.00
Credit Sale,19.08.2010,03182,Store Credit,"1,300.00"
Credit Sale,20.08.2010,00055,Store Credit,"2,990.00"
Credit Sale,20.08.2010,00057,Store Credit,"1,610.00"
Credit Sale,20.08.2010,00087,Store Credit,"1,830.00"
Credit Sale,20.08.2010,00231,Store Credit,193.00
Credit Sale,20.08.2010,00318,Clinical Services,900.00
Credit Sale,20.08.2010,00361,Store Credit,900.00
Credit Sale,20.08.2010,00579,Store Credit,130.00
Credit Sale,20.08.2010,00635,Store Credit,"1,250.00"
Credit Sale,20.08.2010,00650,AIServices,600.00
Credit Sale,20.08.2010,00655,Store Credit,"2,488.00"
Credit Sale,20.08.2010,00687,AIServices,600.00
Credit Sale,20.08.2010,00710,Store Credit,"1,550.00"
Credit Sale,20.08.2010,00710,AIServices,600.00
Credit Sale,20.08.2010,00763,Store Credit,"1,250.00"
Credit Sale,20.08.2010,00766,Store Credit,"1,550.00"
Credit Sale,20.08.2010,00794,Store Credit,460.00
Credit Sale,20.08.2010,00863,Store Credit,"1,300.00"
Credit Sale,20.08.2010,00942,Store Credit,"3,680.00"
Credit Sale,20.08.2010,01161,Store Credit,"3,132.00"
Credit Sale,20.08.2010,01167,Store Credit,800.00
Credit Sale,20.08.2010,01502,Store Credit,"1,160.00"
Credit Sale,20.08.2010,01523,Store Credit,"1,420.00"
Credit Sale,20.08.2010,01553,Store Credit,"1,420.00"
Credit Sale,20.08.2010,01559,Store Credit,485.00
Credit Sale,20.08.2010,01596,Store Credit,905.00
Credit Sale,20.08.2010,01687,Store Credit,290.00
Credit Sale,20.08.2010,01743,Store Credit,650.00
Credit Sale,20.08.2010,01763,Clinical Services,"2,300.00"
Credit Sale,20.08.2010,01784,Store Credit,"2,020.00"
Credit Sale,20.08.2010,01784,Store Credit,190.00
Credit Sale,20.08.2010,01799,Store Credit,"1,420.00"
Credit Sale,20.08.2010,01799,Store Credit,130.00
Credit Sale,20.08.2010,01895,Store Credit,460.00
Credit Sale,20.08.2010,01998,Store Credit,"9,270.00"
Credit Sale,20.08.2010,02002,Store Credit,"1,400.00"
Credit Sale,20.08.2010,02034,Store Credit,780.00
Credit Sale,20.08.2010,02062,Store Credit,"1,710.00"
Credit Sale,20.08.2010,02073,Store Credit,"1,690.00"
Credit Sale,20.08.2010,02113,Store Credit,488.00
Credit Sale,20.08.2010,02157,Store Credit,"1,420.00"
Credit Sale,20.08.2010,02180,Store Credit,778.00
Credit Sale,20.08.2010,02183,Store Credit,"1,450.00"
Credit Sale,20.08.2010,02226,Store Credit,"1,715.00"
Credit Sale,20.08.2010,02328,AIServices,600.00
Credit Sale,20.08.2010,02330,Store Credit,193.00
Credit Sale,20.08.2010,02435,Store Credit,"1,710.00"
Credit Sale,20.08.2010,02440,Store Credit,"1,420.00"
Credit Sale,20.08.2010,02499,Store Credit,120.00
Credit Sale,20.08.2010,02526,Store Credit,"2,815.00"
Credit Sale,20.08.2010,02651,Store Credit,"1,390.00"
Credit Sale,20.08.2010,02658,Store Credit,"1,250.00"
Credit Sale,20.08.2010,02671,Store Credit,650.00
Credit Sale,20.08.2010,02782,Store Credit,"1,710.00"
Credit Sale,20.08.2010,02891,Store Credit,"1,420.00"
Credit Sale,20.08.2010,03008,Store Credit,"3,940.00"
Credit Sale,20.08.2010,03008,Store Credit,580.00
Credit Sale,20.08.2010,03008,Store Credit,440.00
Credit Sale,20.08.2010,03048,Store Credit,290.00
Credit Sale,20.08.2010,03056,Store Credit,295.00
Credit Sale,20.08.2010,03062,Store Credit,700.00
Credit Sale,20.08.2010,03086,Store Credit,800.00
Credit Sale,20.08.2010,03148,Store Credit,670.00
Credit Sale,21.08.2010,00060,Store Credit,190.00
Credit Sale,21.08.2010,00234,Clinical Services,550.00
Credit Sale,21.08.2010,00757,Store Credit,650.00
Credit Sale,21.08.2010,01077,Store Credit,"1,050.00"
Credit Sale,21.08.2010,01282,Store Credit,800.00
Credit Sale,21.08.2010,01510,Store Credit,400.00
Credit Sale,21.08.2010,01562,Store Credit,"1,550.00"
Credit Sale,21.08.2010,01573,Clinical Services,"1,200.00"
Credit Sale,21.08.2010,01647,Store Credit,"1,050.00"
Credit Sale,21.08.2010,01694,Store Credit,400.00
Credit Sale,21.08.2010,01787,Store Credit,"1,420.00"
Credit Sale,21.08.2010,01849,Store Credit,"2,500.00"
Credit Sale,21.08.2010,02000,Store Credit,"1,400.00"
Credit Sale,21.08.2010,02095,Store Credit,700.00
Credit Sale,21.08.2010,02729,Store Credit,400.00
Credit Sale,21.08.2010,02821,Store Credit,230.00
Credit Sale,21.08.2010,02911,Store Credit,"5,120.00"
Credit Sale,21.08.2010,02966,Store Credit,590.00
Credit Sale,21.08.2010,02991,AIServices,600.00
Credit Sale,21.08.2010,03100,Store Credit,180.00
Credit Sale,22.08.2010,00579,AIServices,"1,500.00"
Credit Sale,22.08.2010,00924,AIServices,600.00
Credit Sale,22.08.2010,01025,Store Credit,400.00
Credit Sale,22.08.2010,02380,Store Credit,"1,250.00"
Credit Sale,22.08.2010,02543,Store Credit,290.00
Credit Sale,22.08.2010,02583,Clinical Services,700.00
Credit Sale,22.08.2010,02583,AIServices,"1,000.00"
Credit Sale,22.08.2010,02852,Store Credit,650.00
Credit Sale,22.08.2010,03184,Store Credit,295.00
Credit Sale,23.08.2010,00045,Store Credit,"2,320.00"
Credit Sale,23.08.2010,00081,Store Credit,"1,100.00"
Credit Sale,23.08.2010,00311,Store Credit,"3,100.00"
Credit Sale,23.08.2010,00339,Store Credit,"1,250.00"
Credit Sale,23.08.2010,00577,Store Credit,"1,050.00"
Credit Sale,23.08.2010,00861,AIServices,600.00
Credit Sale,23.08.2010,00998,Store Credit,400.00
Credit Sale,23.08.2010,01069,Store Credit,"1,420.00"
Credit Sale,23.08.2010,01093,Store Credit,"1,670.00"
Credit Sale,23.08.2010,01340,Store Credit,300.00
Credit Sale,23.08.2010,01773,Store Credit,"2,170.00"
Credit Sale,23.08.2010,01773,Store Credit,"2,100.00"
Credit Sale,23.08.2010,01800,Store Credit,"1,250.00"
Credit Sale,23.08.2010,01867,Store Credit,650.00
Credit Sale,23.08.2010,02000,Store Credit,230.00
Credit Sale,23.08.2010,02018,Store Credit,"1,370.00"
Credit Sale,23.08.2010,02048,Store Credit,120.00
Credit Sale,23.08.2010,02093,Store Credit,650.00
Credit Sale,23.08.2010,02184,Store Credit,650.00
Credit Sale,23.08.2010,02243,Store Credit,"1,470.00"
Credit Sale,23.08.2010,02250,Store Credit,650.00
Credit Sale,23.08.2010,02313,Store Credit,"1,400.00"
Credit Sale,23.08.2010,02313,Store Credit,"3,400.00"
Credit Sale,23.08.2010,02313,Store Credit,"2,000.00"
Credit Sale,23.08.2010,02336,Store Credit,"1,390.00"
Credit Sale,23.08.2010,02358,Store Credit,650.00
Credit Sale,23.08.2010,02380,Store Credit,"5,400.00"
Credit Sale,23.08.2010,02496,Store Credit,220.00
Credit Sale,23.08.2010,02550,Store Credit,400.00
Credit Sale,23.08.2010,02776,Store Credit,"1,420.00"
Credit Sale,23.08.2010,02892,Clinical Services,700.00
Credit Sale,23.08.2010,03149,Store Credit,129.00
Credit Sale,24.08.2010,00055,Clinical Services,"3,100.00"
Credit Sale,24.08.2010,00339,AIServices,600.00
Credit Sale,24.08.2010,00374,Store Credit,"2,170.00"
Credit Sale,24.08.2010,00627,AIServices,600.00
Credit Sale,24.08.2010,00710,Clinical Services,"5,130.00"
Credit Sale,24.08.2010,00844,Store Credit,290.00
Credit Sale,24.08.2010,01044,Store Credit,"1,400.00"
Credit Sale,24.08.2010,01262,Store Credit,180.00
Credit Sale,24.08.2010,01763,Store Credit,"1,590.00"
Credit Sale,24.08.2010,01989,Store Credit,"1,740.00"
Credit Sale,24.08.2010,02000,Store Credit,"2,800.00"
Credit Sale,24.08.2010,02086,Store Credit,190.00
Credit Sale,24.08.2010,02194,AIServices,600.00
Credit Sale,24.08.2010,02226,Store Credit,"1,250.00"
Credit Sale,24.08.2010,03100,Store Credit,650.00
Credit Sale,25.08.2010,00687,AIServices,"1,000.00"
Credit Sale,25.08.2010,01030,Store Credit,400.00
Credit Sale,25.08.2010,01327,Store Credit,120.00
Credit Sale,25.08.2010,01342,Store Credit,"1,100.00"
Credit Sale,25.08.2010,01526,AIServices,600.00
Credit Sale,25.08.2010,01582,Store Credit,400.00
Credit Sale,25.08.2010,01628,Store Credit,920.00
Credit Sale,25.08.2010,01694,Store Credit,"1,250.00"
Credit Sale,25.08.2010,01784,Store Credit,"1,420.00"
Credit Sale,25.08.2010,01959,Store Credit,"1,420.00"
Credit Sale,25.08.2010,01959,Store Credit,120.00
Credit Sale,25.08.2010,02208,Store Credit,"1,050.00"
Credit Sale,25.08.2010,02313,Store Credit,"1,150.00"
Credit Sale,25.08.2010,02390,Store Credit,295.00
Credit Sale,25.08.2010,02604,Store Credit,"1,100.00"
Credit Sale,25.08.2010,02633,Store Credit,"1,650.00"
Credit Sale,26.08.2010,00056,Store Credit,"2,500.00"
Credit Sale,26.08.2010,00499,Clinical Services,800.00
Credit Sale,26.08.2010,00957,Store Credit,"1,250.00"
Credit Sale,26.08.2010,01167,Store Credit,400.00
Credit Sale,26.08.2010,01274,Store Credit,"1,390.00"
Credit Sale,26.08.2010,01343,Store Credit,650.00
Credit Sale,26.08.2010,01491,Clinical Services,"1,600.00"
Credit Sale,26.08.2010,01883,AIServices,"1,000.00"
Credit Sale,26.08.2010,01905,Store Credit,"1,900.00"
Credit Sale,26.08.2010,02170,Store Credit,"1,250.00"
Credit Sale,26.08.2010,02173,AIServices,"1,000.00"
Credit Sale,26.08.2010,02633,Clinical Services,"1,200.00"
Credit Sale,26.08.2010,02842,Store Credit,"1,949.00"
Credit Sale,26.08.2010,02846,Store Credit,400.00
